is_staff_in_frame,prediction,X_coord_tag,Y_coord_tag
0,0.5644594,,
0,0.5938363,,
0,0.56550276,,
0,0.49789426,,
0,0.50114894,,
0,0.52315503,,
0,0.5041874,,
0,0.48498926,,
0,0.40194583,,
0,0.520695,,
0,0.63155055,,
1,0.72452265,509.80706787109375,216.7913818359375
1,0.75709826,507.9718933105469,218.25320434570312
1,0.80241877,509.8620300292969,224.8520050048828
1,0.8234455,511.6549987792969,215.48062133789062
1,0.85495484,517.2131958007812,204.09841918945312
1,0.8818662,517.0469970703125,216.57789611816406
1,0.89878833,516.8247680664062,219.65650939941406
1,0.8995645,516.9739379882812,212.3139190673828
1,0.9013867,519.9472045898438,175.0423126220703
1,0.9089583,525.4863891601562,129.52871704101562
1,0.8976108,524.423583984375,114.85204315185547
1,0.90308106,520.8671875,94.6390151977539
1,0.90224546,518.056396484375,87.23226928710938
1,0.9320455,518.4996948242188,84.53762817382812
1,0.93432975,516.7367553710938,92.19318389892578
1,0.92825574,517.5658569335938,93.63973999023438
1,0.92210454,524.4052734375,99.3204574584961
1,0.887556,522.14990234375,89.93705749511719
1,0.9077296,516.1110229492188,96.32935333251953
1,0.90111846,513.3729248046875,76.1262435913086
1,0.9440869,527.8510131835938,115.96585083007812
1,0.93992513,524.4075317382812,102.73943328857422
1,0.9331234,529.5189208984375,113.2132339477539
1,0.81671095,517.0195922851562,193.10670471191406
0,0.692342,,
0,0.43215236,,
0,0.5652665,,
0,0.51062113,,
0,0.51059437,,
0,0.6804756,,
0,0.66478753,,
1,0.8009634,508.1153259277344,283.1384582519531
1,0.79932463,510.42724609375,318.67926025390625
1,0.7869004,501.7025451660156,384.94970703125
1,0.7701903,496.93218994140625,363.4795837402344
1,0.8445249,495.5398254394531,361.9644775390625
1,0.8162266,487.58306884765625,355.4454040527344
1,0.7487274,479.376953125,384.4779357910156
1,0.87186897,496.9075927734375,440.0751037597656
1,0.8784713,497.0521240234375,408.88519287109375
1,0.9065346,502.43218994140625,381.58135986328125
1,0.90775955,512.8259887695312,351.48577880859375
1,0.8500685,511.99114990234375,335.3612976074219
1,0.812033,505.2917785644531,322.6021728515625
1,0.8938103,507.5478210449219,294.0793762207031
1,0.9112846,509.8261413574219,281.1267395019531
1,0.9014919,506.4989318847656,313.58477783203125
1,0.85157317,499.8387145996094,320.34814453125
1,0.82431537,506.56561279296875,312.34295654296875
1,0.79035354,505.882080078125,295.2554016113281
1,0.8174041,508.7680358886719,299.2918701171875
1,0.82620835,505.05963134765625,319.1160583496094
1,0.76368785,502.8198547363281,302.78515625
1,0.71852225,499.514404296875,332.91650390625
0,0.65439254,,
1,0.72687644,495.8841857910156,370.3952331542969
1,0.76645315,501.26141357421875,389.3278503417969
1,0.84780204,513.9243774414062,434.16064453125
1,0.8360083,512.1483154296875,435.5209655761719
1,0.86294097,507.9706726074219,448.52545166015625
1,0.8802298,505.99407958984375,458.1842041015625
1,0.8550961,493.9786682128906,458.0970153808594
1,0.764543,492.18743896484375,512.1193237304688
0,0.55885583,,
0,0.6369804,,
0,0.6267289,,
0,0.57409513,,
0,0.4704512,,
0,0.52797574,,
0,0.44705442,,
0,0.3468836,,
0,0.2415629,,
0,0.0982929,,
0,0.05636752,,
0,0.057640295,,
0,0.11727052,,
0,0.13073087,,
0,0.3088286,,
0,0.37095517,,
0,0.40885353,,
0,0.44673693,,
0,0.65712136,,
0,0.59068096,,
0,0.5239998,,
0,0.47515377,,
0,0.3430879,,
0,0.3015931,,
0,0.24839512,,
0,0.28180337,,
0,0.27175158,,
0,0.2697958,,
0,0.25828627,,
0,0.2102303,,
0,0.1561221,,
0,0.17229465,,
0,0.14901067,,
0,0.13945375,,
0,0.13839209,,
0,0.16260692,,
0,0.20051593,,
0,0.17808402,,
0,0.19413783,,
0,0.18364419,,
0,0.17325808,,
0,0.17518045,,
0,0.19811727,,
0,0.21067186,,
0,0.30251506,,
0,0.2626293,,
0,0.33745626,,
0,0.38977975,,
0,0.3008776,,
0,0.20836315,,
0,0.09713812,,
0,0.09111084,,
0,0.04007077,,
0,0.021258356,,
0,0.029743206,,
0,0.04222364,,
0,0.050484896,,
0,0.05814713,,
0,0.048206605,,
0,0.09999124,,
0,0.07243996,,
0,0.12099636,,
0,0.4555842,,
0,0.5519449,,
0,0.6056455,,
0,0.5707083,,
0,0.49018246,,
0,0.5549696,,
0,0.6159006,,
0,0.5488596,,
0,0.61603636,,
0,0.67676675,,
1,0.7525673,497.15673828125,364.9989318847656
1,0.769039,492.9734802246094,376.4010314941406
1,0.86960876,486.8171081542969,401.01544189453125
1,0.79784274,482.0647888183594,424.9729919433594
1,0.8188146,485.0698547363281,408.12518310546875
1,0.80019903,485.6967468261719,387.53302001953125
1,0.84374785,484.2835388183594,416.6280212402344
1,0.8044827,481.52764892578125,475.87799072265625
1,0.7626762,490.2413635253906,502.7622375488281
0,0.56287235,,
0,0.27377084,,
0,0.22311771,,
0,0.122036025,,
0,0.036519587,,
0,0.093017936,,
0,0.2327739,,
0,0.159054,,
0,0.496783,,
0,0.46211332,,
0,0.26765004,,
0,0.24926485,,
0,0.34083766,,
0,0.15926768,,
0,0.15262324,,
0,0.13823327,,
0,0.08542423,,
0,0.13800722,,
0,0.18383572,,
0,0.19132933,,
0,0.173328,,
0,0.1208239,,
0,0.11776506,,
0,0.10646115,,
0,0.11176761,,
0,0.116386935,,
0,0.10030487,,
0,0.078365885,,
0,0.07232851,,
0,0.064825475,,
0,0.06281986,,
0,0.055442628,,
0,0.075147994,,
0,0.06482535,,
0,0.04920065,,
0,0.06537056,,
0,0.07356654,,
0,0.060350128,,
0,0.06843523,,
0,0.071887895,,
0,0.15613091,,
0,0.13751991,,
0,0.12688595,,
0,0.11422252,,
0,0.117163636,,
0,0.112856835,,
0,0.090821564,,
0,0.10641604,,
0,0.13981311,,
0,0.15351832,,
0,0.1270412,,
0,0.16013962,,
0,0.16414495,,
0,0.12124291,,
0,0.10559992,,
0,0.14163134,,
0,0.13881227,,
0,4.3833035e-05,,
0,9.502511e-05,,
0,0.0001274844,,
0,0.00017042742,,
0,0.027949354,,
0,0.021910587,,
0,0.01800905,,
0,0.015283379,,
0,0.021178722,,
0,0.014573119,,
0,0.013730872,,
0,0.013424306,,
0,0.016804002,,
0,0.0302092,,
0,0.025444005,,
0,0.02607342,,
0,0.022609023,,
0,0.0174797,,
0,0.018059257,,
0,0.018698392,,
0,0.021364698,,
0,0.019391669,,
0,0.017189328,,
0,0.018159525,,
0,0.022579987,,
0,0.021359172,,
0,0.016216194,,
0,0.012227405,,
0,0.010441051,,
0,0.010088806,,
0,0.0116671445,,
0,0.012108037,,
0,0.014947192,,
0,0.01811021,,
0,0.014691115,,
0,0.013227986,,
0,0.0129711125,,
0,0.013299661,,
0,0.011385241,,
0,0.012254226,,
0,0.01254228,,
